#  L TT            EE            BB            TE            PP            PT            PE           
6146 1.8234644e-01 2.7759175e-03 1.3741839e-03 -3.3305020e-03 1.0218033e-10 4.4528885e-09 1.2848430e-11
6147 1.8221678e-01 2.7731153e-03 1.3734634e-03 -3.3269846e-03 1.0213542e-10 4.4513493e-09 1.2774466e-11
6148 1.8209717e-01 2.7703209e-03 1.3727425e-03 -3.3234460e-03 1.0209051e-10 4.4498069e-09 1.2700766e-11
6149 1.8198756e-01 2.7675342e-03 1.3720213e-03 -3.3198859e-03 1.0204564e-10 4.4482635e-09 1.2627334e-11
6150 1.8188781e-01 2.7647551e-03 1.3712997e-03 -3.3163042e-03 1.0200080e-10 4.4467179e-09 1.2554167e-11
6151 1.8179768e-01 2.7619835e-03 1.3705778e-03 -3.3127013e-03 1.0195598e-10 4.4451701e-09 1.2481265e-11
6152 1.8171682e-01 2.7592191e-03 1.3698556e-03 -3.3090777e-03 1.0191119e-10 4.4436203e-09 1.2408627e-11
6153 1.8164483e-01 2.7564618e-03 1.3691330e-03 -3.3054342e-03 1.0186639e-10 4.4420678e-09 1.2336252e-11
6154 1.8158118e-01 2.7537113e-03 1.3684102e-03 -3.3017718e-03 1.0182164e-10 4.4405137e-09 1.2264142e-11
6155 1.8152529e-01 2.7509675e-03 1.3676872e-03 -3.2980919e-03 1.0177692e-10 4.4389575e-09 1.2192294e-11
6156 1.8147650e-01 2.7482300e-03 1.3669640e-03 -3.2943961e-03 1.0173222e-10 4.4373992e-09 1.2120710e-11
6157 1.8143407e-01 2.7454986e-03 1.3662406e-03 -3.2906861e-03 1.0168751e-10 4.4358378e-09 1.2049384e-11
6158 1.8139722e-01 2.7427729e-03 1.3655172e-03 -3.2869638e-03 1.0164286e-10 4.4342753e-09 1.1978324e-11
6159 1.8136510e-01 2.7400528e-03 1.3647937e-03 -3.2832315e-03 1.0159823e-10 4.4327107e-09 1.1907525e-11
6160 1.8133683e-01 2.7373377e-03 1.3640703e-03 -3.2794915e-03 1.0155362e-10 4.4311440e-09 1.1836987e-11
6161 1.8131150e-01 2.7346275e-03 1.3633470e-03 -3.2757461e-03 1.0150904e-10 4.4295752e-09 1.1766710e-11
6162 1.8128815e-01 2.7319218e-03 1.3626239e-03 -3.2719980e-03 1.0146445e-10 4.4280039e-09 1.1696691e-11
6163 1.8126584e-01 2.7292203e-03 1.3619011e-03 -3.2682496e-03 1.0141991e-10 4.4264310e-09 1.1626934e-11
6164 1.8124359e-01 2.7265226e-03 1.3611786e-03 -3.2645038e-03 1.0137540e-10 4.4248560e-09 1.1557437e-11
6165 1.8122045e-01 2.7238285e-03 1.3604565e-03 -3.2607631e-03 1.0133091e-10 4.4232790e-09 1.1488198e-11
6166 1.8119547e-01 2.7211376e-03 1.3597348e-03 -3.2570302e-03 1.0128642e-10 4.4216989e-09 1.1419215e-11
6167 1.8116773e-01 2.7184497e-03 1.3590137e-03 -3.2533078e-03 1.0124197e-10 4.4201177e-09 1.1350493e-11
6168 1.8113632e-01 2.7157644e-03 1.3582932e-03 -3.2495984e-03 1.0119755e-10 4.4185346e-09 1.1282029e-11
6169 1.8110041e-01 2.7130815e-03 1.3575734e-03 -3.2459046e-03 1.0115315e-10 4.4169493e-09 1.1213823e-11
6170 1.8105919e-01 2.7104008e-03 1.3568543e-03 -3.2422287e-03 1.0110878e-10 4.4153621e-09 1.1145873e-11
6171 1.8101191e-01 2.7077221e-03 1.3561360e-03 -3.2385731e-03 1.0106440e-10 4.4137723e-09 1.1078179e-11
6172 1.8095789e-01 2.7050451e-03 1.3554186e-03 -3.2349396e-03 1.0102008e-10 4.4121810e-09 1.1010743e-11
6173 1.8089652e-01 2.7023696e-03 1.3547021e-03 -3.2313304e-03 1.0097577e-10 4.4105876e-09 1.0943562e-11
6174 1.8082726e-01 2.6996956e-03 1.3539865e-03 -3.2277471e-03 1.0093149e-10 4.4089923e-09 1.0876636e-11
6175 1.8074968e-01 2.6970229e-03 1.3532719e-03 -3.2241913e-03 1.0088721e-10 4.4073939e-09 1.0809963e-11
6176 1.8066339e-01 2.6943515e-03 1.3525584e-03 -3.2206641e-03 1.0084297e-10 4.4057945e-09 1.0743548e-11
6177 1.8056812e-01 2.6916813e-03 1.3518458e-03 -3.2171667e-03 1.0079876e-10 4.4041931e-09 1.0677386e-11
6178 1.8046369e-01 2.6890122e-03 1.3511344e-03 -3.2136998e-03 1.0075457e-10 4.4025898e-09 1.0611478e-11
6179 1.8035001e-01 2.6863443e-03 1.3504240e-03 -3.2102639e-03 1.0071040e-10 4.4009844e-09 1.0545824e-11
6180 1.8022708e-01 2.6836777e-03 1.3497147e-03 -3.2068594e-03 1.0066624e-10 4.3993765e-09 1.0480421e-11
6181 1.8009500e-01 2.6810123e-03 1.3490065e-03 -3.2034862e-03 1.0062212e-10 4.3977672e-09 1.0415272e-11
6182 1.7995396e-01 2.6783483e-03 1.3482993e-03 -3.2001441e-03 1.0057802e-10 4.3961559e-09 1.0350376e-11
6183 1.7980425e-01 2.6756859e-03 1.3475932e-03 -3.1968327e-03 1.0053394e-10 4.3945426e-09 1.0285731e-11
6184 1.7964622e-01 2.6730251e-03 1.3468881e-03 -3.1935510e-03 1.0048989e-10 4.3929274e-09 1.0221337e-11
6185 1.7948035e-01 2.6703662e-03 1.3461840e-03 -3.1902982e-03 1.0044584e-10 4.3913091e-09 1.0157192e-11
6186 1.7930714e-01 2.6677094e-03 1.3454809e-03 -3.1870729e-03 1.0040184e-10 4.3896900e-09 1.0093300e-11
6187 1.7912723e-01 2.6650548e-03 1.3447787e-03 -3.1838738e-03 1.0035786e-10 4.3880688e-09 1.0029659e-11
6188 1.7894126e-01 2.6624028e-03 1.3440774e-03 -3.1806993e-03 1.0031390e-10 4.3864458e-09 9.9662665e-12
6189 1.7874999e-01 2.6597537e-03 1.3433769e-03 -3.1775474e-03 1.0026994e-10 4.3848203e-09 9.9031226e-12
6190 1.7855420e-01 2.6571075e-03 1.3426771e-03 -3.1744161e-03 1.0022603e-10 4.3831933e-09 9.8402289e-12
6191 1.7835471e-01 2.6544648e-03 1.3419781e-03 -3.1713034e-03 1.0018214e-10 4.3815644e-09 9.7775836e-12
6192 1.7815240e-01 2.6518257e-03 1.3412797e-03 -3.1682070e-03 1.0013827e-10 4.3799336e-09 9.7151865e-12
6193 1.7794817e-01 2.6491906e-03 1.3405819e-03 -3.1651245e-03 1.0009443e-10 4.3783009e-09 9.6530372e-12
6194 1.7774292e-01 2.6465598e-03 1.3398846e-03 -3.1620535e-03 1.0005058e-10 4.3766652e-09 9.5911329e-12
6195 1.7753758e-01 2.6439335e-03 1.3391878e-03 -3.1589915e-03 1.0000678e-10 4.3750287e-09 9.5294778e-12
6196 1.7733307e-01 2.6413121e-03 1.3384913e-03 -3.1559361e-03 9.9963009e-11 4.3733902e-09 9.4680692e-12
6197 1.7713032e-01 2.6386959e-03 1.3377952e-03 -3.1528847e-03 9.9919257e-11 4.3717498e-09 9.4069067e-12
6198 1.7693020e-01 2.6360852e-03 1.3370993e-03 -3.1498349e-03 9.9875504e-11 4.3701071e-09 9.3459889e-12
6199 1.7673361e-01 2.6334801e-03 1.3364035e-03 -3.1467843e-03 9.9831797e-11 4.3684629e-09 9.2853174e-12
6200 1.7654135e-01 2.6308811e-03 1.3357079e-03 -3.1437306e-03 9.9788114e-11 4.3668168e-09 9.2248909e-12
6201 1.7635424e-01 2.6282883e-03 1.3350124e-03 -3.1406715e-03 9.9744453e-11 4.3651689e-09 9.1647089e-12
6202 1.7617299e-01 2.6257019e-03 1.3343168e-03 -3.1376051e-03 9.9700816e-11 4.3635191e-09 9.1047709e-12
6203 1.7599829e-01 2.6231222e-03 1.3336213e-03 -3.1345293e-03 9.9657177e-11 4.3618664e-09 9.0450745e-12
6204 1.7583074e-01 2.6205492e-03 1.3329256e-03 -3.1314425e-03 9.9613585e-11 4.3602128e-09 8.9856236e-12
6205 1.7567089e-01 2.6179833e-03 1.3322298e-03 -3.1283429e-03 9.9570016e-11 4.3585574e-09 8.9264155e-12
6206 1.7551919e-01 2.6154244e-03 1.3315338e-03 -3.1252293e-03 9.9526469e-11 4.3569002e-09 8.8674500e-12
6207 1.7537602e-01 2.6128727e-03 1.3308376e-03 -3.1221004e-03 9.9482922e-11 4.3552405e-09 8.8087254e-12
6208 1.7524167e-01 2.6103282e-03 1.3301412e-03 -3.1189555e-03 9.9439421e-11 4.3535795e-09 8.7502436e-12
6209 1.7511634e-01 2.6077909e-03 1.3294446e-03 -3.1157936e-03 9.9395942e-11 4.3519167e-09 8.6920030e-12
6210 1.7500015e-01 2.6052610e-03 1.3287477e-03 -3.1126145e-03 9.9352487e-11 4.3502521e-09 8.6340033e-12
6211 1.7489311e-01 2.6027382e-03 1.3280505e-03 -3.1094179e-03 9.9309054e-11 4.3485856e-09 8.5762441e-12
6212 1.7479515e-01 2.6002227e-03 1.3273532e-03 -3.1062038e-03 9.9265620e-11 4.3469162e-09 8.5187229e-12
6213 1.7470610e-01 2.5977142e-03 1.3266555e-03 -3.1029726e-03 9.9222233e-11 4.3452461e-09 8.4614434e-12
6214 1.7462572e-01 2.5952127e-03 1.3259577e-03 -3.0997248e-03 9.9178868e-11 4.3435741e-09 8.4044031e-12
6215 1.7455366e-01 2.5927180e-03 1.3252596e-03 -3.0964611e-03 9.9135526e-11 4.3419004e-09 8.3476017e-12
6216 1.7448949e-01 2.5902300e-03 1.3245614e-03 -3.0931825e-03 9.9092206e-11 4.3402248e-09 8.2910387e-12
6217 1.7443272e-01 2.5877484e-03 1.3238631e-03 -3.0898903e-03 9.9048886e-11 4.3385469e-09 8.2347127e-12
6218 1.7438277e-01 2.5852730e-03 1.3231647e-03 -3.0865860e-03 9.9005612e-11 4.3368677e-09 8.1786254e-12
6219 1.7433899e-01 2.5828036e-03 1.3224662e-03 -3.0832710e-03 9.8962360e-11 4.3351867e-09 8.1227753e-12
6220 1.7430068e-01 2.5803400e-03 1.3217677e-03 -3.0799473e-03 9.8919131e-11 4.3335039e-09 8.0671621e-12
6221 1.7426707e-01 2.5778817e-03 1.3210693e-03 -3.0766167e-03 9.8875902e-11 4.3318184e-09 8.0117833e-12
6222 1.7423736e-01 2.5754287e-03 1.3203710e-03 -3.0732813e-03 9.8832718e-11 4.3301320e-09 7.9566425e-12
6223 1.7421070e-01 2.5729804e-03 1.3196729e-03 -3.0699434e-03 9.8789557e-11 4.3284439e-09 7.9017373e-12
6224 1.7418622e-01 2.5705368e-03 1.3189750e-03 -3.0666051e-03 9.8746418e-11 4.3267540e-09 7.8470673e-12
6225 1.7416302e-01 2.5680973e-03 1.3182774e-03 -3.0632689e-03 9.8703302e-11 4.3250624e-09 7.7926321e-12
6226 1.7414018e-01 2.5656618e-03 1.3175802e-03 -3.0599370e-03 9.8660185e-11 4.3233685e-09 7.7384304e-12
6227 1.7411680e-01 2.5632299e-03 1.3168834e-03 -3.0566119e-03 9.8617114e-11 4.3216733e-09 7.6844636e-12
6228 1.7409198e-01 2.5608012e-03 1.3161872e-03 -3.0532959e-03 9.8574065e-11 4.3199764e-09 7.6307304e-12
6229 1.7406481e-01 2.5583756e-03 1.3154914e-03 -3.0499915e-03 9.8531039e-11 4.3182778e-09 7.5772303e-12
6230 1.7403444e-01 2.5559526e-03 1.3147963e-03 -3.0467008e-03 9.8488012e-11 4.3165763e-09 7.5239613e-12
6231 1.7400004e-01 2.5535321e-03 1.3141019e-03 -3.0434260e-03 9.8445031e-11 4.3148742e-09 7.4709265e-12
6232 1.7396081e-01 2.5511137e-03 1.3134082e-03 -3.0401693e-03 9.8402072e-11 4.3131704e-09 7.4181236e-12
6233 1.7391601e-01 2.5486971e-03 1.3127153e-03 -3.0369325e-03 9.8359136e-11 4.3114648e-09 7.3655523e-12
6234 1.7386497e-01 2.5462823e-03 1.3120233e-03 -3.0337175e-03 9.8316222e-11 4.3097575e-09 7.3132121e-12
6235 1.7380705e-01 2.5438689e-03 1.3113321e-03 -3.0305259e-03 9.8273307e-11 4.3080479e-09 7.2611019e-12
6236 1.7374171e-01 2.5414568e-03 1.3106419e-03 -3.0273592e-03 9.8230438e-11 4.3063372e-09 7.2092229e-12
6237 1.7366849e-01 2.5390458e-03 1.3099526e-03 -3.0242185e-03 9.8187592e-11 4.3046248e-09 7.1575738e-12
6238 1.7358698e-01 2.5366358e-03 1.3092642e-03 -3.0211048e-03 9.8144767e-11 4.3029107e-09 7.1061543e-12
6239 1.7349688e-01 2.5342267e-03 1.3085769e-03 -3.0180191e-03 9.8101966e-11 4.3011948e-09 7.0549640e-12
6240 1.7339798e-01 2.5318185e-03 1.3078906e-03 -3.0149617e-03 9.8059163e-11 4.2994763e-09 7.0040007e-12
6241 1.7329013e-01 2.5294110e-03 1.3072052e-03 -3.0119331e-03 9.8016405e-11 4.2977571e-09 6.9532674e-12
6242 1.7317332e-01 2.5270043e-03 1.3065209e-03 -3.0089332e-03 9.7973671e-11 4.2960362e-09 6.9027621e-12
6243 1.7304758e-01 2.5245984e-03 1.3058376e-03 -3.0059619e-03 9.7930958e-11 4.2943136e-09 6.8524843e-12
6244 1.7291308e-01 2.5221933e-03 1.3051553e-03 -3.0030188e-03 9.7888244e-11 4.2925889e-09 6.8024328e-12
6245 1.7277004e-01 2.5197892e-03 1.3044740e-03 -3.0001031e-03 9.7845576e-11 4.2908630e-09 6.7526088e-12
6246 1.7261879e-01 2.5173861e-03 1.3037936e-03 -2.9972140e-03 9.7802931e-11 4.2891354e-09 6.7030112e-12
6247 1.7245974e-01 2.5149841e-03 1.3031142e-03 -2.9943503e-03 9.7760307e-11 4.2874062e-09 6.6536395e-12
6248 1.7229339e-01 2.5125835e-03 1.3024356e-03 -2.9915107e-03 9.7717706e-11 4.2856754e-09 6.6044933e-12
6249 1.7212030e-01 2.5101844e-03 1.3017578e-03 -2.9886935e-03 9.7675104e-11 4.2839418e-09 6.5555706e-12
6250 1.7194111e-01 2.5077870e-03 1.3010808e-03 -2.9858970e-03 9.7632547e-11 4.2822077e-09 6.5068742e-12
6251 1.7175651e-01 2.5053916e-03 1.3004046e-03 -2.9831194e-03 9.7590013e-11 4.2804719e-09 6.4584021e-12
6252 1.7156728e-01 2.5029984e-03 1.2997290e-03 -2.9803586e-03 9.7547500e-11 4.2787345e-09 6.4101539e-12
6253 1.7137420e-01 2.5006076e-03 1.2990540e-03 -2.9776123e-03 9.7505010e-11 4.2769954e-09 6.3621292e-12
6254 1.7117815e-01 2.4982196e-03 1.2983796e-03 -2.9748782e-03 9.7462519e-11 4.2752542e-09 6.3143268e-12
6255 1.7097999e-01 2.4958346e-03 1.2977057e-03 -2.9721541e-03 9.7420073e-11 4.2735119e-09 6.2667479e-12
6256 1.7078063e-01 2.4934529e-03 1.2970321e-03 -2.9694374e-03 9.7377649e-11 4.2717680e-09 6.2193912e-12
6257 1.7058099e-01 2.4910748e-03 1.2963590e-03 -2.9667256e-03 9.7335248e-11 4.2700225e-09 6.1722564e-12
6258 1.7038200e-01 2.4887006e-03 1.2956860e-03 -2.9640163e-03 9.7292845e-11 4.2682744e-09 6.1253417e-12
6259 1.7018458e-01 2.4863306e-03 1.2950133e-03 -2.9613071e-03 9.7250488e-11 4.2665257e-09 6.0786494e-12
6260 1.6998965e-01 2.4839651e-03 1.2943408e-03 -2.9585955e-03 9.7208153e-11 4.2647754e-09 6.0321779e-12
6261 1.6979808e-01 2.4816044e-03 1.2936683e-03 -2.9558791e-03 9.7165839e-11 4.2630235e-09 5.9859265e-12
6262 1.6961074e-01 2.4792487e-03 1.2929959e-03 -2.9531558e-03 9.7123548e-11 4.2612701e-09 5.9398951e-12
6263 1.6942843e-01 2.4768983e-03 1.2923234e-03 -2.9504234e-03 9.7081256e-11 4.2595145e-09 5.8940823e-12
6264 1.6925194e-01 2.4745535e-03 1.2916508e-03 -2.9476798e-03 9.7039009e-11 4.2577579e-09 5.8484894e-12
6265 1.6908197e-01 2.4722144e-03 1.2909780e-03 -2.9449234e-03 9.6996784e-11 4.2559998e-09 5.8031150e-12
6266 1.6891917e-01 2.4698814e-03 1.2903051e-03 -2.9421523e-03 9.6954581e-11 4.2542400e-09 5.7579590e-12
6267 1.6876411e-01 2.4675545e-03 1.2896320e-03 -2.9393653e-03 9.6912400e-11 4.2524787e-09 5.7130207e-12
6268 1.6861731e-01 2.4652339e-03 1.2889586e-03 -2.9365610e-03 9.6870218e-11 4.2507148e-09 5.6682985e-12
6269 1.6847918e-01 2.4629198e-03 1.2882849e-03 -2.9337385e-03 9.6828081e-11 4.2489505e-09 5.6237947e-12
6270 1.6835006e-01 2.4606122e-03 1.2876109e-03 -2.9308969e-03 9.6785966e-11 4.2471845e-09 5.5795076e-12
6271 1.6823020e-01 2.4583113e-03 1.2869366e-03 -2.9280359e-03 9.6743873e-11 4.2454170e-09 5.5354366e-12
6272 1.6811974e-01 2.4560170e-03 1.2862619e-03 -2.9251551e-03 9.6701779e-11 4.2436475e-09 5.4915808e-12
6273 1.6801876e-01 2.4537294e-03 1.2855870e-03 -2.9222545e-03 9.6659730e-11 4.2418770e-09 5.4479411e-12
6274 1.6792722e-01 2.4514486e-03 1.2849117e-03 -2.9193344e-03 9.6617703e-11 4.2401049e-09 5.4045163e-12
6275 1.6784498e-01 2.4491743e-03 1.2842361e-03 -2.9163953e-03 9.6575697e-11 4.2383313e-09 5.3613062e-12
6276 1.6777184e-01 2.4469066e-03 1.2835602e-03 -2.9134380e-03 9.6533714e-11 4.2365563e-09 5.3183103e-12
6277 1.6770747e-01 2.4446454e-03 1.2828841e-03 -2.9104636e-03 9.6491729e-11 4.2347786e-09 5.2755269e-12
6278 1.6765148e-01 2.4423905e-03 1.2822078e-03 -2.9074733e-03 9.6449790e-11 4.2330005e-09 5.2329582e-12
6279 1.6760337e-01 2.4401418e-03 1.2815313e-03 -2.9044685e-03 9.6407872e-11 4.2312209e-09 5.1906024e-12
6280 1.6756259e-01 2.4378990e-03 1.2808547e-03 -2.9014511e-03 9.6365976e-11 4.2294399e-09 5.1484593e-12
6281 1.6752849e-01 2.4356621e-03 1.2801779e-03 -2.8984228e-03 9.6324102e-11 4.2276573e-09 5.1065283e-12
6282 1.6750036e-01 2.4334306e-03 1.2795012e-03 -2.8953859e-03 9.6282226e-11 4.2258727e-09 5.0648084e-12
6283 1.6747744e-01 2.4312045e-03 1.2788245e-03 -2.8923425e-03 9.6240396e-11 4.2240872e-09 5.0233006e-12
6284 1.6745889e-01 2.4289834e-03 1.2781480e-03 -2.8892949e-03 9.6198587e-11 4.2223001e-09 4.9820037e-12
6285 1.6744384e-01 2.4267670e-03 1.2774715e-03 -2.8862458e-03 9.6156800e-11 4.2205117e-09 4.9409174e-12
6286 1.6743139e-01 2.4245551e-03 1.2767954e-03 -2.8831975e-03 9.6115012e-11 4.2187207e-09 4.9000401e-12
6287 1.6742060e-01 2.4223474e-03 1.2761195e-03 -2.8801529e-03 9.6073268e-11 4.2169293e-09 4.8593737e-12
6288 1.6741052e-01 2.4201434e-03 1.2754441e-03 -2.8771145e-03 9.6031547e-11 4.2151364e-09 4.8189166e-12
6289 1.6740017e-01 2.4179430e-03 1.2747691e-03 -2.8740850e-03 9.5989847e-11 4.2133421e-09 4.7786685e-12
6290 1.6738860e-01 2.4157458e-03 1.2740946e-03 -2.8710671e-03 9.5948168e-11 4.2115464e-09 4.7386289e-12
6291 1.6737484e-01 2.4135515e-03 1.2734207e-03 -2.8680634e-03 9.5906489e-11 4.2097487e-09 4.6987969e-12
6292 1.6735797e-01 2.4113598e-03 1.2727475e-03 -2.8650764e-03 9.5864854e-11 4.2079501e-09 4.6591732e-12
6293 1.6733706e-01 2.4091704e-03 1.2720751e-03 -2.8621084e-03 9.5823241e-11 4.2061500e-09 4.6197569e-12
6294 1.6731126e-01 2.4069830e-03 1.2714034e-03 -2.8591620e-03 9.5781649e-11 4.2043485e-09 4.5805474e-12
6295 1.6727974e-01 2.4047973e-03 1.2707326e-03 -2.8562391e-03 9.5740079e-11 4.2025456e-09 4.5415445e-12
6296 1.6724172e-01 2.4026130e-03 1.2700627e-03 -2.8533418e-03 9.5698508e-11 4.2007403e-09 4.5027466e-12
6297 1.6719651e-01 2.4004301e-03 1.2693937e-03 -2.8504718e-03 9.5656981e-11 4.1989346e-09 4.4641555e-12
6298 1.6714346e-01 2.3982481e-03 1.2687257e-03 -2.8476307e-03 9.5615476e-11 4.1971275e-09 4.4257697e-12
6299 1.6708202e-01 2.3960670e-03 1.2680588e-03 -2.8448199e-03 9.5573993e-11 4.1953190e-09 4.3875889e-12
6300 1.6701171e-01 2.3938865e-03 1.2673929e-03 -2.8420405e-03 9.5532531e-11 4.1935090e-09 4.3496125e-12
6301 1.6693214e-01 2.3917065e-03 1.2667281e-03 -2.8392932e-03 9.5491068e-11 4.1916972e-09 4.3118397e-12
6302 1.6684301e-01 2.3895270e-03 1.2660644e-03 -2.8365787e-03 9.5449649e-11 4.1898846e-09 4.2742711e-12
6303 1.6674413e-01 2.3873477e-03 1.2654018e-03 -2.8338973e-03 9.5408252e-11 4.1880705e-09 4.2369058e-12
6304 1.6663537e-01 2.3851688e-03 1.2647402e-03 -2.8312488e-03 9.5366876e-11 4.1862550e-09 4.1997434e-12
6305 1.6651674e-01 2.3829900e-03 1.2640798e-03 -2.8286332e-03 9.5325499e-11 4.1844372e-09 4.1627825e-12
6306 1.6638833e-01 2.3808116e-03 1.2634204e-03 -2.8260498e-03 9.5284166e-11 4.1826190e-09 4.1260246e-12
6307 1.6625033e-01 2.3786334e-03 1.2627621e-03 -2.8234978e-03 9.5242855e-11 4.1807995e-09 4.0894684e-12
6308 1.6610303e-01 2.3764556e-03 1.2621048e-03 -2.8209761e-03 9.5201566e-11 4.1789786e-09 4.0531135e-12
6309 1.6594680e-01 2.3742782e-03 1.2614484e-03 -2.8184833e-03 9.5160297e-11 4.1771564e-09 4.0169595e-12
6310 1.6578213e-01 2.3721014e-03 1.2607930e-03 -2.8160177e-03 9.5119028e-11 4.1753323e-09 3.9810054e-12
6311 1.6560956e-01 2.3699254e-03 1.2601385e-03 -2.8135777e-03 9.5077803e-11 4.1735074e-09 3.9452519e-12
6312 1.6542975e-01 2.3677502e-03 1.2594848e-03 -2.8111610e-03 9.5036599e-11 4.1716811e-09 3.9096980e-12
6313 1.6524342e-01 2.3655762e-03 1.2588318e-03 -2.8087654e-03 9.4995416e-11 4.1698535e-09 3.8743434e-12
6314 1.6505133e-01 2.3634035e-03 1.2581796e-03 -2.8063885e-03 9.4954255e-11 4.1680246e-09 3.8391876e-12
6315 1.6485435e-01 2.3612324e-03 1.2575279e-03 -2.8040276e-03 9.4913093e-11 4.1661933e-09 3.8042294e-12
6316 1.6465338e-01 2.3590632e-03 1.2568768e-03 -2.8016801e-03 9.4871975e-11 4.1643618e-09 3.7694701e-12
6317 1.6444935e-01 2.3568960e-03 1.2562262e-03 -2.7993430e-03 9.4830878e-11 4.1625289e-09 3.7349084e-12
6318 1.6424324e-01 2.3547313e-03 1.2555759e-03 -2.7970136e-03 9.4789802e-11 4.1606948e-09 3.7005439e-12
6319 1.6403607e-01 2.3525692e-03 1.2549259e-03 -2.7946887e-03 9.4748748e-11 4.1588593e-09 3.6663763e-12
6320 1.6382885e-01 2.3504102e-03 1.2542762e-03 -2.7923655e-03 9.4707693e-11 4.1570220e-09 3.6324047e-12
6321 1.6362261e-01 2.3482545e-03 1.2536266e-03 -2.7900410e-03 9.4666681e-11 4.1551840e-09 3.5986295e-12
6322 1.6341838e-01 2.3461024e-03 1.2529771e-03 -2.7877123e-03 9.4625691e-11 4.1533446e-09 3.5650499e-12
6323 1.6321715e-01 2.3439542e-03 1.2523275e-03 -2.7853764e-03 9.4584722e-11 4.1515040e-09 3.5316656e-12
6324 1.6301992e-01 2.3418102e-03 1.2516778e-03 -2.7830307e-03 9.4543752e-11 4.1496611e-09 3.4984752e-12
6325 1.6282763e-01 2.3396707e-03 1.2510280e-03 -2.7806726e-03 9.4502825e-11 4.1478179e-09 3.4654800e-12
6326 1.6264119e-01 2.3375360e-03 1.2503780e-03 -2.7782995e-03 9.4461920e-11 4.1459735e-09 3.4326789e-12
6327 1.6246145e-01 2.3354063e-03 1.2497276e-03 -2.7759092e-03 9.4421036e-11 4.1441278e-09 3.4000713e-12
6328 1.6228920e-01 2.3332819e-03 1.2490769e-03 -2.7734996e-03 9.4380174e-11 4.1422809e-09 3.3676569e-12
6329 1.6212518e-01 2.3311630e-03 1.2484258e-03 -2.7710689e-03 9.4339310e-11 4.1404322e-09 3.3354349e-12
6330 1.6197001e-01 2.3290498e-03 1.2477743e-03 -2.7686154e-03 9.4298489e-11 4.1385827e-09 3.3034057e-12
6331 1.6182427e-01 2.3269425e-03 1.2471222e-03 -2.7661377e-03 9.4257690e-11 4.1367320e-09 3.2715685e-12
6332 1.6168843e-01 2.3248412e-03 1.2464697e-03 -2.7636349e-03 9.4216912e-11 4.1348801e-09 3.2399228e-12
6333 1.6156286e-01 2.3227461e-03 1.2458166e-03 -2.7611060e-03 9.4176156e-11 4.1330269e-09 3.2084683e-12
6334 1.6144786e-01 2.3206572e-03 1.2451630e-03 -2.7585507e-03 9.4135398e-11 4.1311716e-09 3.1772038e-12
6335 1.6134358e-01 2.3185747e-03 1.2445088e-03 -2.7559688e-03 9.4094683e-11 4.1293160e-09 3.1461304e-12
6336 1.6125012e-01 2.3164985e-03 1.2438541e-03 -2.7533604e-03 9.4053990e-11 4.1274591e-09 3.1152470e-12
6337 1.6116744e-01 2.3144287e-03 1.2431988e-03 -2.7507259e-03 9.4013318e-11 4.1256011e-09 3.0845531e-12
6338 1.6109541e-01 2.3123652e-03 1.2425431e-03 -2.7480662e-03 9.3972667e-11 4.1237419e-09 3.0540484e-12
6339 1.6103378e-01 2.3103080e-03 1.2418868e-03 -2.7453822e-03 9.3932014e-11 4.1218809e-09 3.0237321e-12
6340 1.6098222e-01 2.3082570e-03 1.2412301e-03 -2.7426754e-03 9.3891405e-11 4.1200193e-09 2.9936044e-12
6341 1.6094029e-01 2.3062120e-03 1.2405730e-03 -2.7399474e-03 9.3850818e-11 4.1181564e-09 2.9636647e-12
6342 1.6090744e-01 2.3041730e-03 1.2399155e-03 -2.7372000e-03 9.3810251e-11 4.1162924e-09 2.9339126e-12
6343 1.6088306e-01 2.3021398e-03 1.2392578e-03 -2.7344355e-03 9.3769683e-11 4.1144262e-09 2.9043468e-12
6344 1.6086643e-01 2.3001121e-03 1.2385998e-03 -2.7316563e-03 9.3729158e-11 4.1125599e-09 2.8749685e-12
6345 1.6085677e-01 2.2980897e-03 1.2379417e-03 -2.7288649e-03 9.3688654e-11 4.1106923e-09 2.8457765e-12
6346 1.6085320e-01 2.2960725e-03 1.2372834e-03 -2.7260643e-03 9.3648171e-11 4.1088236e-09 2.8167704e-12
6347 1.6085482e-01 2.2940600e-03 1.2366252e-03 -2.7232572e-03 9.3607710e-11 4.1069537e-09 2.7879499e-12
6348 1.6086063e-01 2.2920522e-03 1.2359671e-03 -2.7204469e-03 9.3567247e-11 4.1050822e-09 2.7593141e-12
6349 1.6086963e-01 2.2900486e-03 1.2353091e-03 -2.7176364e-03 9.3526827e-11 4.1032100e-09 2.7308633e-12
6350 1.6088075e-01 2.2880489e-03 1.2346514e-03 -2.7148292e-03 9.3486428e-11 4.1013367e-09 2.7025968e-12
6351 1.6089290e-01 2.2860529e-03 1.2339940e-03 -2.7120285e-03 9.3446050e-11 4.0994622e-09 2.6745143e-12
6352 1.6090501e-01 2.2840602e-03 1.2333371e-03 -2.7092376e-03 9.3405693e-11 4.0975866e-09 2.6466152e-12
6353 1.6091596e-01 2.2820705e-03 1.2326806e-03 -2.7064599e-03 9.3365335e-11 4.0957088e-09 2.6188986e-12
